Time,Ax,Ay,Fx_WC_L1,Fx_WC_L2,Fx_WC_R1,Fx_WC_R2,Fy_WC_L1,Fy_WC_L2,Fy_WC_R1,Fy_WC_R2,Fz_WC_L1,Fz_WC_L2,Fz_WC_R1,Fz_WC_R2,Mx_WC_L1,Mx_WC_L2,Mx_WC_R1,Mx_WC_R2,My_WC_L1,My_WC_L2,My_WC_R1,My_WC_R2,Mz_WC_L1,Mz_WC_L2,Mz_WC_R1,Mz_WC_R2
7.725, -0.0116418464662, 0.002376559266883, -488.1886207332, 469.9655075321, -458.1305314482, 401.9963124614, -82.51706603896, -6.46956007108, 100.0549664823, -5.687951813606, 963.9915833527, 727.2546421066, 937.4113733457, 701.0418201737, -17.48623099186, 4.897708290678, 22.65885464394, -7.901892196273, 128.3105409572, -129.1119281157, 120.4365407346, -110.6006395613, -0.2794477999778, 0.02175201915283, 0.3534562412892, -0.03510122795085
7.75, -0.003469111750466, 0.003261807240768, -479.1728700668, 478.7419478778, -453.1613018392, 406.2734355711, -84.05242402159, -3.212582108393, 98.10877292401, -2.439433435115, 965.771696832, 723.4539090696, 939.0496807338, 697.6569243444, -17.90654948839, 5.773380487532, 22.10499070835, -6.961330638663, 125.8447884912, -131.5191313277, 119.0673134089, -111.7781259588, -0.2867567107324, 0.02580381692447, 0.3456749006247, -0.03112510113708
7.775, 0.005045534195408, 0.002100010935002, -472.339773995, 485.0567540017, -445.3592632362, 413.5624143472, -84.90299049401, -4.157670786321, 97.02977734838, -3.395421933413, 966.2692934094, 722.7103830368, 939.1298114718, 696.8356867895, -18.14230612903, 5.500983436426, 21.80396160198, -7.221985549128, 123.9824672002, -133.2473015526, 116.9434513141, -113.7726054117, -0.2908503879391, 0.02469447401901, 0.3414435205844, -0.03241508044238
7.8, 0.004392764304624, 0.0001517458356371, -475.0004823887, 482.2040303297, -443.6375741649, 415.3354908365, -84.61855655329, -7.825498644079, 97.6440179161, -7.069055075873, 964.7994922811, 726.6877821601, 935.3829484126, 698.3662681121, -18.06996559054, 4.511414130725, 21.99984210843, -8.264972361363, 124.7215339109, -132.4565781333, 116.5088147419, -114.2495831341, -0.2891610722749, 0.02013405022202, 0.3438258127755, -0.03688123447094
7.825, -0.0009997691073207, -0.001498672817141, -480.9906089965, 476.3450418149, -446.6292199962, 412.494492323, -84.4866180997, -10.97994461037, 98.35302705223, -10.21896538212, 962.7970544425, 730.2206746059, 931.1399799499, 699.8886568094, -18.04236035985, 3.662296858124, 22.22430998207, -9.160881107102, 126.3740844835, -130.8422179777, 117.3633131327, -113.4627762073, -0.2877955911377, 0.01617012866789, 0.3461026282887, -0.04044350535243
7.85, -0.002793844229885, -0.002221366326504, -481.8839417518, 475.7189663703, -448.9454795766, 410.4851408652, -85.49288426725, -11.35683470658, 97.68260722893, -10.58992314501, 962.1895795303, 729.9032863525, 930.3610972022, 699.872764555, -18.32567846491, 3.554644805882, 22.04087799696, -9.264214403941, 126.6285922038, -130.6665163559, 118.0055489235, -112.9092379835, -0.2917987723193, 0.01559912659692, 0.3425242454935, -0.04065684158525
7.875, 5.819434574226e-05, -0.001591975122005, -477.4436617302, 479.9047399276, -448.6216163147, 410.9636597574, -86.68797930542, -9.071894362412, 96.38831457273, -8.305041411765, 963.5865165682, 728.0493355812, 932.0761620952, 698.846218723, -18.65111358533, 4.177640137417, 21.66815282452, -8.61399586748, 125.4128857701, -131.8128065829, 117.9050613765, -113.0424115137, -0.2970912512087, 0.01835224478745, 0.3368096958802, -0.03784881574892
7.9, 0.002550793653718, -0.0002702054237908, -474.114787168, 482.9737450549, -447.6192898682, 411.7455324238, -86.80451908009, -6.604287051487, 95.96976291654, -5.84138456112, 965.0436073107, 727.0570311114, 933.9167080487, 698.4807736607, -18.67577440265, 4.859362553725, 21.54002368584, -7.919988661368, 124.4947022621, -132.6553660265, 117.6157154383, -113.2595189391, -0.2978051755989, 0.02142974058174, 0.3352223329572, -0.03492751804121
7.925, 0.00154464419114, 0.0006422086943685, -475.6105915755, 481.3068222769, -447.6065654329, 411.4982989265, -85.57682270072, -6.195486205784, 96.93990652109, -5.43995653381, 964.9384291165, 726.7047112747, 935.0978976548, 699.4013948161, -18.33469900515, 4.969879818654, 21.80387746661, -7.816456782829, 124.8982591684, -132.2031145833, 117.6012945834, -113.1923244934, -0.2925346867845, 0.02196102595567, 0.3395951684388, -0.03453699043493
7.95, -0.001010229098098, 0.0009569058340444, -479.3539975344, 477.2734405897, -447.9379217048, 411.1066477529, -83.6910578207, -7.480132115827, 98.65329964231, -6.733985712506, 964.2753734755, 726.5744557637, 935.5535398112, 700.1104062153, -17.8126370002, 4.608172508348, 22.27991827356, -8.186417121603, 125.917716353, -131.1030921411, 117.6874023502, -113.0846193772, -0.2842342048565, 0.02036943388613, 0.3471005802841, -0.03618157765788
7.975, -0.001868843547832, 0.001008773919555, -481.0367502551, 475.5066016875, -447.6176337274, 411.3705312611, -82.47021212276, -8.547636300374, 99.75383819184, -7.80346949282, 964.4154689865, 726.4360699447, 935.5278051907, 699.6000971049, -17.47081493761, 4.307663049815, 22.588046132, -8.481878671958, 126.372412679, -130.6216682566, 117.5995761188, -113.1579169307, -0.2788494460104, 0.01905130960348, 0.3520080689426, -0.03751251041751
8, -0.0006519356059352, 0.0007696120515924, -479.401642766, 477.1082418416, -447.1489905316, 411.6853489941, -82.96772840481, -8.39124030199, 99.16436371777, -7.64432903896, 964.933651923, 726.1483923633, 935.498280955, 698.8512197548, -17.60684221865, 4.348814291082, 22.42384967336, -8.430388901458, 125.9236621453, -131.0602548076, 117.4706465617, -113.2460546594, -0.2811524261774, 0.01925885873004, 0.349606992017, -0.03733581328956
8.025, 0.0006252542006289, 0.0002025749992173, -476.8138228582, 479.5591410121, -447.5159212893, 411.2535220433, -84.72828627992, -7.542227580206, 97.35709725317, -6.794574199028, 965.0940729932, 726.2261609172, 935.2124440034, 698.6392842885, -18.09794272906, 4.587521467322, 21.92063453447, -8.189995071626, 125.2199159705, -131.7292832727, 117.5713700537, -113.1288996178, -0.2890522086118, 0.0203262960526, 0.3418120656778, -0.03628986975663
8.05, 0.0006107294466279, -0.0004171566659896, -475.9590075031, 480.3681410485, -448.3623405369, 410.4205233892, -86.1850502337, -7.137580276813, 95.96258397442, -6.389268963348, 964.9676271547, 727.0465196315, 934.2545256165, 698.7594936129, -18.50532388839, 4.708938794112, 21.53696028139, -8.077048876014, 124.9904203573, -131.9474917493, 117.8092002753, -112.9002134447, -0.2954491276058, 0.02083871317906, 0.3356861990843, -0.03574365542754
8.075, -8.730535987894e-05, -0.0008523138888183, -477.0003939298, 479.3499388507, -448.4936852327, 410.3391129857, -86.31328520943, -7.792218899839, 95.96037620776, -7.044284947904, 964.7058120167, 727.7847815637, 933.3032109, 698.8941962542, -18.54197185208, 4.532918547229, 21.54239002835, -8.261527759437, 125.2772659163, -131.6665957553, 117.8541229346, -112.8759666395, -0.2958485698596, 0.02001789692174, 0.3355360149809, -0.03648340392407
8.1, -0.0002998029058187, -0.0009423022981833, -478.2801247806, 478.0557493323, -447.5806836573, 411.3211130392, -85.37295151437, -8.925841860298, 96.97008996655, -8.179903114691, 964.4309570902, 727.7453728141, 933.1767631698, 698.9829265067, -18.28042541113, 4.215218055101, 21.82538795266, -8.580562943783, 125.6279182936, -131.3123839247, 117.6091360201, -113.1427976523, -0.2915584956067, 0.01858999542307, 0.3397818901173, -0.03784145725258
8.125, 9.41584465951e-05, -0.0005323694430533, -478.5511550622, 477.7367053191, -446.6531969481, 412.2905804613, -84.32308857625, -9.300594408252, 98.00994627782, -8.554992169968, 964.3600933252, 727.2904182454, 933.6612129909, 699.0526132208, -17.98751935228, 4.105945047169, 22.11292327387, -8.68639817706, 125.7020064982, -131.225994258, 117.3544049956, -113.4073607032, -0.2868778360657, 0.01810606742417, 0.3442332375911, -0.03830452877391
8.15, 0.0003988925981458, 0.0001892545582646, -477.9043177513, 478.3439970887, -446.757920467, 412.1378755212, -83.95792510902, -8.443124764338, 98.32131845661, -7.698002116509, 964.3757272501, 726.866629413, 934.2402824744, 699.2400226463, -17.88583531585, 4.341911644143, 22.19611016178, -8.44806746258, 125.5258332837, -131.3928652233, 117.378157217, -113.3659163706, -0.2852961541994, 0.01915637887647, 0.3455893238549, -0.03727285916477
8.175, 0.0002060320703189, 0.0007248073784271, -477.2263440499, 479.0118263957, -447.6927543967, 411.0731010682, -84.31187189855, -7.162467018252, 97.89867243272, -6.419926884347, 964.2761090379, 726.5087830139, 934.6788033112, 699.5475697311, -17.98599349637, 4.696895689127, 22.07487217996, -8.092944347916, 125.3421661925, -131.5761497377, 117.6280695113, -113.0751899362, -0.2869245138671, 0.02073207780879, 0.3437742688728, -0.03572262409678
8.2, -0.0001716646921465, 0.0007876507063257, -477.154924483, 479.0816577361, -448.3568735816, 410.3339862538, -84.74097906364, -6.595296348377, 97.41414154286, -5.855689606276, 964.2545858674, 726.3843386931, 934.8248693732, 699.6507409547, -18.10642214014, 4.854309916534, 21.93835670406, -7.936007429888, 125.3227177705, -131.5956892927, 117.8067842835, -112.8734273619, -0.2888596780137, 0.02143228992945, 0.3417014972227, -0.03503843750958
8.225, -0.0002935378642926, 0.0004599898871195, -477.634510061, 478.5777959095, -448.0543130727, 410.6050209862, -84.73069956088, -7.123895993721, 97.38799996476, -6.386285235235, 964.5091737418, 726.5860794324, 934.6598183221, 699.387142038, -18.10190060676, 4.708130764265, 21.93233675041, -8.082366683546, 125.4507791785, -131.4580388259, 117.7254495497, -112.9478893831, -0.2888041183653, 0.0207908054467, 0.3416418684786, -0.03569111019271
8.25, -0.0001141267543088, -3.045839397017e-05, -478.1359279734, 478.0421726718, -447.2164532235, 411.3970218959, -84.4629633845, -8.188624948026, 97.62679261671, -7.451614901137, 964.8123712702, 726.8750180828, 934.413850306, 699.0308492465, -18.0249109627, 4.41281676571, 22.00107997858, -8.37756291624, 125.584349845, -131.3115040641, 117.499524697, -113.164719487, -0.2876003344066, 0.01948969846387, 0.3427262178842, -0.03700027242179
8.275, 7.775531310273e-05, -0.0004208501635229, -478.1910154111, 477.950491854, -446.8246930048, 411.7912814076, -84.43425802457, -8.864410165283, 97.64780462358, -8.126076892497, 964.9273187943, 727.0531737053, 934.2145576195, 698.8359804373, -18.01592913116, 4.225474383518, 22.0085312476, -8.564594076227, 125.59835182, -131.2861081707, 117.3946344465, -113.2726404569, -0.2874713958524, 0.0186618519013, 0.3428262545401, -0.03782557044252
8.3, 8.37380321185e-05, -0.000511547270477, -477.7686400003, 478.3336938616, -447.2204337637, 411.4082488483, -84.7824791551, -8.672340902563, 97.30590907566, -7.931947515121, 964.8957095334, 727.1531282163, 934.0412484627, 698.8453544929, -18.11330219793, 4.280443402903, 21.91413735471, -8.510031173688, 125.4842462152, -131.3902049663, 117.5036257641, -113.1678611002, -0.2890131074301, 0.01889934386187, 0.3413144254634, -0.03757424762546
8.325, -1.193173097142e-05, -0.0003449314083676, -477.2691829919, 478.8256963642, -447.8633837748, 410.7497654687, -85.20032169755, -7.982799770805, 96.89719915141, -7.242238144169, 964.7805695268, 727.1427230201, 933.9809319398, 698.9990029009, -18.23079460435, 4.473567432456, 21.80014651687, -8.31800268456, 125.3500319314, -131.5241370693, 117.6790453009, -112.9875541412, -0.2908567220483, 0.01974457812119, 0.3394958275151, -0.03671251063846
8.35, -3.246264179256e-05, -0.0001071899479503, -477.1204479627, 478.9779845478, -448.0453485628, 410.5673443382, -85.2608145935, -7.533248510283, 96.84513491118, -6.794340142049, 964.6023933436, 727.0070755057, 934.1011775024, 699.1724876252, -18.24894221202, 4.598115344442, 21.78463589777, -8.194121281976, 125.3112735591, -131.565735312, 117.7279509993, -112.9372601549, -0.2911179821899, 0.02028904820262, 0.3392316162114, -0.03615628810698
8.375, 3.319394635924e-05, 9.783997388128e-05, -477.4251530398, 478.653948205, -447.6182718086, 410.9882866695, -84.825763125, -7.627162836622, 97.27489088362, -6.890298029189, 964.4595926781, 726.8692828157, 934.2747866776, 699.2617487107, -18.12839049321, 4.570345868474, 21.90355685687, -8.22200502579, 125.3950340393, -131.4775202852, 117.610947305, -113.0519684828, -0.2891805860392, 0.02016483317896, 0.3410822902657, -0.03627622870866
8.4, 6.946286161461e-05, 0.0002404434562622, -477.8815919803, 478.1782059827, -447.0811493387, 411.5030951409, -84.23539818562, -7.973490456695, 97.84919842708, -7.238122038437, 964.3951064389, 726.8053299093, 934.3894365257, 699.2816445575, -17.96389551956, 4.472594516324, 22.06334783265, -8.31983690118, 125.519299079, -131.3478345417, 117.4643301698, -113.1925018665, -0.2865527321881, 0.01973365389262, 0.3435772475568, -0.03670810422625
8.425, 2.588100264909e-05, 0.0002866387607497, -478.0623966669, 478.0006900478, -446.9658953008, 411.6002348893, -83.99692814417, -8.12888957343, 98.07515498623, -7.393751254831, 964.3754540464, 726.7813330895, 934.4494237155, 699.2988957977, -17.89744731509, 4.428748623779, 22.1261090211, -8.363715869377, 125.5684928448, -131.2994410675, 117.4325455085, -113.2190380603, -0.2854935662915, 0.01954057388145, 0.3445601541701, -0.03690250433359
8.45, -3.760299140856e-05, 0.0002298666375675, -477.8172316108, 478.2435234674, -447.3024930927, 411.2365145241, -84.26877297183, -7.94266086172, 97.78982197844, -7.207135449435, 964.4230140031, 726.7901661029, 934.4454483575, 699.2858576814, -17.97316912479, 4.480974581099, 22.04635119601, -8.311305417246, 125.5016650767, -131.3656928223, 117.5238235501, -113.1198020402, -0.2867053356505, 0.01977166437487, 0.3433234470355, -0.03667253538459
8.475, -4.53934909703e-05, 9.274720862453e-05, -477.4198636864, 478.6294679237, -447.6941645396, 410.8172422109, -84.75696751565, -7.670036902188, 97.28471710841, -6.934196060189, 964.5558961741, 726.8595702814, 934.3616194804, 699.1953887613, -18.10874799982, 4.558051542946, 21.90572887777, -8.233906852763, 125.3928903613, -131.4709284195, 117.6305869907, -113.0055063736, -0.2888751184742, 0.0201129838623, 0.3411407424565, -0.03633322147432
8.5, -4.726481292484e-06, -9.129938089722e-05, -477.2672338607, 478.7736853778, -447.7701040113, 410.730182177, -85.05517938314, -7.670189730957, 96.97663301143, -6.934170385771, 964.6915044302, 726.9566122901, 934.2517139378, 699.0673368936, -18.19114790611, 4.559028710421, 21.82041926987, -8.232626304227, 125.3504233028, -131.5101773341, 117.6518800725, -112.9819436242, -0.2901977003065, 0.02011853159697, 0.3398175219646, -0.03632973515818
8.525, 2.314671708399e-05, -0.0002445153299778, -477.4617524308, 478.5557968701, -447.5171544842, 410.9824036704, -84.99071663622, -7.987896418573, 97.03727404494, -7.252275131486, 964.7453421215, 727.0292013446, 934.1774142125, 698.976535526, -18.17268447422, 4.470827306772, 21.83797687853, -8.320872921096, 125.4027101891, -131.4506198173, 117.5837677607, -113.0509242333, -0.2899082940115, 0.0197295044667, 0.3400886727558, -0.03671949861538
8.55, 9.473082778552e-06, -0.0002699558948703, -477.7557200378, 478.2317753395, -447.2338074478, 411.2729534785, -84.70959177506, -8.311940101861, 97.31450665396, -7.576525493056, 964.7187808426, 727.053870252, 934.1588117572, 698.962778019, -18.09421339484, 4.380365563996, 21.91567785553, -8.41158071282, 125.4826201124, -131.3621136564, 117.5071082295, -113.1302301025, -0.2886562447027, 0.01932927495697, 0.341288975853, -0.03711783272258
8.575, -1.559756944542e-05, -0.0001482345309242, -477.8423003413, 478.1377658953, -447.1875476184, 411.3252744182, -84.49932576362, -8.321831510594, 97.52309506748, -7.586165987021, 964.6416874216, 727.0089353631, 934.2115059883, 699.0373949379, -18.0359596225, 4.377173359704, 21.97363182018, -8.414963260593, 125.5067089499, -131.3364613719, 117.4943043322, -113.1443664508, -0.2877228383468, 0.01931379049784, 0.3421819314265, -0.03713009237284
8.6, -1.836308260821e-05, 3.916403740061e-05, -477.6544744279, 478.3200032909, -447.370698846, 411.1297302708, -84.50188366254, -8.007664235051, 97.51747855811, -7.272369439589, 964.5407158524, 726.9057497254, 934.3185292473, 699.1559129637, -18.03743414089, 4.464124338796, 21.97126688802, -8.328149931021, 125.4565533413, -131.386317063, 117.54331842, -113.0907866245, -0.2877410945383, 0.01969655084745, 0.3421427587487, -0.03674537050707
8.625, 1.677222668772e-06, 0.0001822855127214, -477.4191498289, 478.5513334483, -447.561699162, 410.9209522155, -84.61202684634, -7.655901825475, 97.4011688787, -6.921528892064, 964.466436554, 726.813736221, 934.3999318761, 699.2348176746, -18.0688205438, 4.561682375567, 21.93811708, -8.230620346452, 125.3933139064, -131.4495858604, 117.5945767025, -113.0336555172, -0.2882361440731, 0.0201265792314, 0.3416302773378, -0.03631428490264
8.65, 1.649677653721e-05, 0.000209686158564, -477.3864641288, 478.5904911252, -447.5676129487, 410.9048149737, -84.65434738781, -7.564737321055, 97.3557840603, -6.831160384776, 964.4517923256, 726.8044728173, 934.4076819184, 699.2417201282, -18.08080004084, 4.587055277926, 21.92533607659, -8.20542335048, 125.384619717, -131.4602754778, 117.5961160601, -113.0292007575, -0.2884209679801, 0.0202379064089, 0.3414338145399, -0.0362019924115
8.675, 1.046629982477e-05, 0.0001245316363919, -477.5601932702, 478.4139218454, -447.3973781483, 411.0656279298, -84.58428401086, -7.773717524184, 97.42349947914, -7.040809108334, 964.4835829624, 726.8703647134, 934.3641659422, 699.2013921092, -18.06098835321, 4.529123678855, 21.94457902988, -8.263842089505, 125.4315895674, -131.4119456624, 117.5502496703, -113.0731072155, -0.288099423582, 0.01998125055345, 0.3417301679279, -0.03645778946809
8.7, -2.332747060008e-06, -1.516378461431e-06, -477.736011224, 478.2284968188, -447.2366546178, 411.2242838624, -84.50791854069, -8.057811828934, 97.49745798809, -7.325065325528, 964.5384833868, 726.947738298, 934.3031368032, 699.1416944871, -18.03922181501, 4.450321946049, 21.96572113421, -8.342941447853, 125.4789351169, -131.3611668844, 117.5071056514, -113.1164678432, -0.2877502297564, 0.01963263495056, 0.3420523515201, -0.03680496310796
8.725, -4.178713054842e-06, -9.104081228532e-05, -477.7317061697, 478.2260688882, -447.2414869221, 411.2212691614, -84.54451596747, -8.168999796538, 97.45887246659, -7.435708993896, 964.594413861, 726.9900697018, 934.2522105129, 699.081229713, -18.04902963243, 4.419653634469, 21.95532998612, -8.37333551869, 125.4773654917, -131.3604030641, 117.5087967307, -113.1157276241, -0.2879092025084, 0.01949706193049, 0.3418852228956, -0.03693851755343
8.75, 2.04915667192e-06, -0.0001151794686749, -477.5648563152, 478.3829460098, -447.3905754768, 411.0668564428, -84.68859860592, -8.06242793181, 97.30934604949, -7.328615101449, 964.6294995702, 726.9907694732, 934.2359881046, 699.0534495175, -18.08905578323, 4.449573992483, 21.91366443041, -8.34300119146, 125.4318180819, -131.4032136918, 117.5493642381, -113.0736305918, -0.2885521666496, 0.01962938615247, 0.3412354932713, -0.03680532784526
8.775, 4.690507507542e-06, -9.051105753761e-05, -477.4152528447, 478.5237890542, -447.5290812714, 410.9230328893, -84.81216677766, -7.895096031881, 97.17981690881, -7.161340702996, 964.6319700782, 726.9692267497, 934.2543594927, 699.0681930717, -18.12359522181, 4.496262835833, 21.87733403063, -8.296221430768, 125.3911766291, -131.4417038368, 117.5868127918, -113.0343591814, -0.2891060499385, 0.01983577762145, 0.3406717845902, -0.03659972763273
8.8, 9.602725598547e-07, -4.448002693239e-05, -477.4240242669, 478.5102492133, -447.5238828718, 410.9274288949, -84.79256504779, -7.837124167324, 97.19636768186, -7.103746803873, 964.609487811, 726.947746869, 934.2853074904, 699.0997623902, -18.11829026855, 4.512283846866, 21.88175179768, -8.280377107032, 125.3936907189, -131.4380618909, 117.5851862921, -113.0355121174, -0.2890214935052, 0.01990656745425, 0.340742847065, -0.03653003532372
8.825, -3.852905822321e-06, 5.167589572362e-06, -477.5595122456, 478.3664894769, -447.3901021237, 411.0570525911, -84.63770323012, -7.908296851682, 97.34756014425, -7.175424675325, 964.5727985871, 726.9274439745, 934.3159307454, 699.125502216, -18.07526909923, 4.492123296029, 21.92381300203, -8.300739252779, 125.430700973, -131.3988699396, 117.5486759571, -113.0708528453, -0.2883335356093, 0.01981744272228, 0.3413988415156, -0.03661952486803
8.85, -5.529553434333e-06, 4.800998222442e-05, -477.6790200025, 478.2420544027, -447.268448273, 411.1741788105, -84.48031651003, -7.993685455281, 97.50208141242, -7.261149677483, 964.5334512132, 726.9046217917, 934.3429133418, 699.1461272428, -18.03155781416, 4.467953167522, 21.96682175985, -8.324997381817, 125.4634158776, -131.3649410205, 117.5154826631, -113.1027908271, -0.2876342094324, 0.0197105069888, 0.3420682638481, -0.03672597527185
8.875, -4.038839765648e-06, 7.501347322213e-05, -477.6735233893, 478.2485607708, -447.2703957689, 411.169531834, -84.44497126372, -7.984038313125, 97.53703472485, -7.251511816786, 964.5088651711, 726.8870193687, 934.3559115896, 699.1599426089, -18.02185939263, 4.470461103564, 21.97648562782, -8.322450357899, 125.4621344791, -131.3667254961, 117.5159261182, -113.101495688, -0.2874775727961, 0.01972125311177, 0.3422177933185, -0.03671414137257
8.9, -1.03814585092e-06, 7.450543115152e-05, -477.5637017253, 478.3579310609, -447.3708738183, 411.0611730466, -84.53842941932, -7.889968728413, 97.44222252483, -7.157432104488, 964.5107058824, 726.8873795721, 934.346597584, 699.1597158588, -18.04798037634, 4.496802737932, 21.95001955498, -8.296085203524, 125.4323735837, -131.3965489445, 117.5432626028, -113.0719018485, -0.2878923606603, 0.01983713480092, 0.3418045435072, -0.03659723560063
8.925, 2.783139239061e-06, 3.872260755621e-05, -477.4670308241, 478.454886091, -447.4581415322, 410.9677857453, -84.66399682119, -7.821970653004, 97.31499851709, -7.089455646553, 964.5349413218, 726.9100331097, 934.3198434273, 699.1433613378, -18.08291113015, 4.516070614814, 21.91462449795, -8.2768710931, 125.4060125856, -131.4229520626, 117.5671409301, -113.0464110005, -0.2884478540996, 0.01992180247536, 0.3412519335062, -0.0365118645886
8.95, 5.602161676102e-06, -1.858707847162e-05, -477.4694858635, 478.4511840562, -447.4501035557, 410.9754764053, -84.71903140752, -7.861413348137, 97.25970802239, -7.128952256561, 964.5666721618, 726.9438933354, 934.2872862721, 699.1155109231, -18.09805874457, 4.505366459055, 21.89940281444, -8.287664455883, 125.4064659446, -131.4218746178, 117.5652039118, -113.0485309241, -0.2886885811021, 0.01987428026009, 0.3410128755915, -0.03655892547357
8.975, 5.017166059655e-06, -6.503902444415e-05, -477.5486869717, 478.3647149357, -447.3683816498, 411.0576159259, -84.68199166611, -7.975262573504, 97.29579318157, -7.242898951477, 964.5891858274, 726.9696356501, 934.2639978045, 699.086327095, -18.08752593901, 4.473752293474, 21.90967956333, -8.319310760219, 125.4277801945, -131.3982298816, 117.5432081513, -113.070987019, -0.2885209803231, 0.01973463611771, 0.3411706528547, -0.03669818335061
9, 1.554349708025e-06, -7.385430308894e-05, -477.6151025645, 478.2914112654, -447.3050216167, 411.1224100888, -84.61454545757, -8.056973192989, 97.36112349397, -7.324573524701, 964.5935647303, 726.9728973433, 934.263661324, 699.0753043818, -18.06862960645, 4.450920027552, 21.92797207456, -8.342084508717, 125.4457438165, -131.378219324, 117.5260286289, -113.0886949009, -0.2882209599991, 0.01963390499485, 0.3414540266706, -0.03679862161071
9.025, -2.356008705425e-06, -4.240599922178e-05, -477.6055600412, 478.2979340735, -447.3198874947, 411.1079265226, -84.58581784397, -8.033111056852, 97.38772892995, -7.300611271776, 964.5811695165, 726.9535276282, 934.2870593915, 699.091869172, -18.06069365282, 4.457424455179, 21.93525792449, -8.335515758177, 125.4432249098, -131.3800343167, 117.5299003116, -113.0847283897, -0.2880958098095, 0.0196627327251, 0.341567702928, -0.03676989447906
9.05, -4.087344724606e-06, 7.188388854105e-06, -477.5390960091, 478.3611935148, -447.3853644112, 411.0375815918, -84.60489654218, -7.93040698716, 97.36576017058, -7.198029803831, 964.5616257999, 726.9247351994, 934.3182212696, 699.1213679502, -18.0661870506, 4.485902738663, 21.92889299914, -8.307045112751, 125.4253261918, -131.3973519895, 117.5474401208, -113.0654916982, -0.2881840268792, 0.01978854018854, 0.3414705135009, -0.03664464057121
9.075, -2.559564340495e-06, 4.436100802257e-05, -477.4906715671, 478.4088539258, -447.4283191046, 410.9894162127, -84.62804995156, -7.844036897057, 97.34019818238, -7.11192542742, 964.5446315228, 726.9025371033, 934.3378640552, 699.140874024, -18.07280154604, 4.509859326416, 21.92159681655, -8.283111176263, 125.4123137828, -131.410401867, 117.558945043, -113.0523152037, -0.2882889589211, 0.01989429969517, 0.341359196389, -0.03653920655163
9.1, -3.881437286193e-07, 5.076193066594e-05, -477.507401121, 478.3931137366, -447.4069195943, 411.007893603, -84.61747321223, -7.843214865265, 97.34993597013, -7.111341882229, 964.5365148535, 726.9000748378, 934.3397985035, 699.1442674904, -18.06991196545, 4.510045537058, 21.92429786712, -8.282998874685, 125.4169239281, -131.4061088379, 117.5531210509, -113.0573441298, -0.2882413291122, 0.01989496171135, 0.34140204113, -0.03653842041938
9.125, -1.042278661554e-07, 3.091930768996e-05, -477.5642822896, 478.3345435747, -447.3474656424, 411.0652083804, -84.58179815814, -7.911371562833, 97.3851158225, -7.179688134368, 964.5388737801, 726.9159514047, 934.3284354201, 699.1361318623, -18.05991848848, 4.491098697383, 21.93421340752, -8.302089690598, 125.4323600569, -131.3900845671, 117.537079505, -113.0729858062, -0.2880801131673, 0.01981100813098, 0.3415549648206, -0.03662194466241
9.15, -1.816862334949e-07, 3.295626061104e-06, -477.5995081491, 478.2979764754, -447.3113624149, 411.1010288608, -84.56302870179, -7.975990176849, 97.40403801864, -7.244302510041, 964.5490811955, 726.9350693839, 934.3108103876, 699.1231542667, -18.05458862338, 4.473189332087, 21.93963129378, -8.320074907002, 125.4418659775, -131.3800528404, 117.5274255085, -113.0827682604, -0.2879938631956, 0.01973160825799, 0.3416366197228, -0.03670053930538
9.175, 1.062148730773e-06, -1.681949771704e-05, -477.5781084801, 478.3185476027, -447.3300910911, 411.0821683037, -84.58832736437, -7.984123650601, 97.378883873, -7.25226726294, 964.5605199265, 726.9450405632, 934.2961176018, 699.1115016388, -18.06157078093, 4.471022724638, 21.93270452054, -8.322184737221, 125.4359934742, -131.3856337472, 117.532626414, -113.0776278682, -0.2881049488387, 0.01972180987622, 0.3415264917425, -0.03670939397244
9.2, 2.438574844027e-06, -2.46583323406e-05, -477.5249259366, 478.3693413574, -447.378958257, 411.0316688675, -84.63938110859, -7.945525247498, 97.32684554096, -7.213574350188, 964.5688728599, 726.9458283549, 934.2898798709, 699.1061609636, -18.07578042983, 4.481856430473, 21.91820059201, -8.311275181089, 125.4215099204, -131.3994879837, 117.5459387772, -113.0638468177, -0.2883318886998, 0.01976953808241, 0.3412996724985, -0.03666116070087
9.225, 2.474098006118e-06, -2.298589255295e-05, -477.4943578086, 478.3982195296, -447.4083074521, 411.0015910122, -84.67080236588, -7.910766154461, 97.29435632786, -7.178841640751, 964.57235485, 726.9433756673, 934.2911151609, 699.106717008, -18.08454069591, 4.491576283086, 21.90911091971, -8.30153691738, 125.4131872773, -131.4073754587, 117.5538967849, -113.0556344062, -0.2884719400464, 0.01981244776331, 0.3411582353977, -0.0366182713444
9.25, 1.075571663291e-06, -1.565700078138e-05, -477.5120917689, 478.378847543, -447.3921134306, 411.0177317688, -84.65485264701, -7.914267617456, 97.30949552534, -7.182434697676, 964.5699264314, 726.9400756917, 934.2976556685, 699.1105998038, -18.08010178712, 4.490563378069, 21.91330280902, -8.302580643473, 125.4180056532, -131.402100757, 117.5494561117, -113.0600358222, -0.2884013195061, 0.01980803225202, 0.3412240613171, -0.03662297590645
